"","k2","k3","k4","k5","k6","k7","k8","k9","k10","k11","k12","k13","k14","k15","k16","k17","k18","k19","k20","k21","k22","k23","k24","k25","k26","k27","k28","k29","k30","k31","k32","k33","k34","k35","k36","k37","k38","k39","k40","k41","k42","k43","k44","k45","k46","k47","k48","k49","k50","k51","k52","k53","k54","k55","k56","k57","k58","k59","k60","k61","k62","k63","k64","k65","k66","k67","k68","k69","k70","k71","k72","k73","k74","k75","k76","k77","k78","k79","k80","k81","k82","k83","k84","k85","k86","k87","k88","k89","k90","k91","k92","k93","k94","k95","k96","k97","k98","k99","k100","k101","k102","k103","k104","k105","k106","k107","k108","k109","k110","k111","k112","k113","k114","k115","k116","k117","k118","k119","k120","k121","k122","k123","k124","k125","k126","k127","k128","k129","k130","k131","k132","k133","k134","k135","k136","k137","k138","k139","k140","k141","k142","k143","k144","k145","k146","k147","k148","k149","k150"
"B406",581.020404405543,584.788654877796,474.973570023872,412.79522139262,366.018009971259,335.499071872387,316.084357462094,292.844187308013,278.268047869316,259.260515856216,243.596137310834,230.355482228704,224.975856423738,218.641815079005,208.916376430939,200.573559625414,192.217457680343,186.74196741785,180.88027053111,175.654807440581,171.506071453032,166.65359784213,162.268647079741,158.719084178841,153.746275705534,149.387576313927,145.048099675447,142.526732595199,139.501235744458,137.383460910637,135.581505420952,133.187563678852,131.223378086449,129.059873139184,127.451468806718,125.182519086744,123.524737085788,122.21310702133,120.406543564155,119.691777749178,117.774623420558,115.719800748899,114.549043463114,112.898552401223,111.079526964947,110.035557523724,109.363572410065,108.213538704184,107.131626897897,106.656495933804,107.682114266285,106.837552736344,105.911269957622,104.887061515516,104.11937072624,103.257558537907,102.307456111267,101.019118787151,100.095361105041,99.4242138409893,100.348321836623,99.9149544185348,99.0293954221983,98.4272282337332,97.8713731841528,96.9977128069302,95.9712376575558,95.5112692961119,94.9642457069143,94.5911091638872,93.9469509631073,93.675780411342,93.1658363214842,92.6303595547579,93.0504881746144,92.1450262148399,91.4153520276439,90.6789661412181,90.224580118566,89.6999530360463,89.1995508153642,88.4866204318368,87.9871891141664,87.6435797419432,86.8592323747755,86.4768798924016,85.7749359455314,85.3571187923689,84.8069470836222,84.2304990660027,83.7024438328928,83.15998042335,83.4582666624397,83.0835548274389,82.5173037835168,81.8753298287083,81.4437950105626,81.6797675940923,81.2094944925799,80.7026258772337,80.3176034668878,80.1018983809261,80.0012368232725,79.6912819743961,79.2517274290589,79.0163601501669,78.5766756707116,78.5921715245725,78.2647540811534,78.5450413332222,78.2908345826403,78.0302305541128,78.0242633466909,77.6328985769737,77.4145216523574,77.1782708282074,76.9346267469683,76.8929929731935,76.9967990716749,76.7498421106499,76.3896615511794,76.1329310317027,75.6672201321115,75.804171849774,75.3564061478197,75.170494757113,74.7786913719674,74.8176281808389,74.5593855206014,74.3052924035377,74.3086569809509,74.0649547705354,73.806110512372,73.6753718457812,73.7952691326078,73.5426203833362,73.2232352875426,73.4508867416246,73.1753521396984,73.0940726672784,72.8988465425804,72.7371660428629,72.9751595591078,72.7227524258881,72.5226947376819,72.5586754977395,72.3935521016028,72.2239479870223,72.1572659228735
"B407",623.302077309984,642.152977822447,520.241919492091,443.52665995639,395.85540366293,343.761399930611,312.185271385436,296.237602403073,272.191810240253,261.053066601106,248.899785732946,234.320267869842,223.602527193921,213.763361936137,207.608011112383,198.834025711337,192.629843292185,186.131806437212,180.558292710322,175.508765600491,169.764199493252,165.170777049915,159.631887685794,156.144417826623,153.463587157836,149.216146352357,145.344706533178,142.92987089928,139.997749980566,138.401058783219,135.388547144803,133.355710912889,131.626425066304,130.289359732553,128.374832184915,127.257740438513,125.024704794821,123.208586036581,122.974119649027,120.91611192304,119.222991072776,117.698427688671,116.785118300562,115.403124970838,114.116643590719,113.206164860129,112.077549898539,110.982619112242,109.99033253187,108.41099251534,107.888690152165,106.737937407349,105.540795678912,105.287086903271,104.476377238427,103.62139251488,102.851959289944,101.893791284591,101.58249014148,100.648469825759,99.8625273432205,98.7084443642589,97.674048596376,96.9248899877826,96.1810316978979,95.5287990367017,94.6182412053053,94.6578809159102,93.6952705933656,92.9392642465854,92.6816523874728,92.6695497167161,91.6873076901603,91.0946543026803,90.3969063038403,89.850591553507,89.0235027213523,88.3798846945868,88.0065429998865,87.424244068395,86.8043053211491,86.3117863971967,86.3939158281406,85.9176168871893,85.5834688087035,85.2561810990855,84.5085178652452,84.0155909343231,83.5014638132211,83.1486227184592,82.6617887939089,82.3871592632866,82.5772564638315,82.5517603409324,82.1020045895158,81.7983841974876,81.5560442215795,81.047393311665,80.6984157798061,80.3811644063207,79.8613158511114,79.3658761823455,78.8196455686197,78.4932930135886,78.627448463804,78.6356831731564,78.6282314641547,78.11724981452,77.7476608396352,77.3700616825348,77.122938596682,76.7884635183507,76.6591089657823,76.2255650063549,76.0471599024652,75.9436516909363,75.7214980175903,75.5498066496025,75.1990964386353,74.9126269917409,74.5841548609278,74.4019486330653,74.1359972027484,73.9754430103089,73.852916887591,73.6753805572467,73.3755232853874,73.3363228448143,73.0995621732915,72.8245049679335,72.7742498578621,72.7539413142452,72.388959726325,72.0322833406452,72.2664549037219,72.0007553611637,72.0955301572768,71.7770531283514,71.9840786329933,71.8745099273185,71.7381540808696,71.6456134805101,71.317263069092,71.226813411342,71.0137268601536,71.0559355631736,70.8632607101887,70.4996572691602,70.2371315238719
"B408",624.699952981599,580.577271608958,472.791494186546,406.320491705047,375.692925959423,345.141004884314,315.594715701768,295.239205947071,277.875548344034,264.83450375825,247.359377775206,233.196993891761,222.352816265622,213.652233213421,204.398062851676,196.164956098067,188.79671031903,184.331113614825,180.474281166919,175.846033718589,171.642156826236,167.350086340832,162.849492030503,158.984973572072,155.630907201377,152.418600782908,148.348678112891,144.474734844675,141.930088026832,139.416632544299,137.746729875471,136.918321474951,134.333365886024,132.521932275366,130.02398820976,128.018235602986,126.829668226624,125.079566767428,123.757991901106,122.152165876145,120.406861647248,118.802086174263,117.376843694543,115.845674546128,115.018467266272,113.786168753603,112.208971977973,114.09931863479,113.620185944921,112.292657644296,110.771181653503,109.958667852916,109.324278087439,108.322624980974,107.189143441441,106.552160463227,106.032391457303,105.657639319125,104.752370328598,103.511918717572,103.048611540973,102.401647407392,103.221034635153,102.13176713338,100.974507881747,100.348773900599,99.7180742568583,99.1761293286484,98.5717583144576,98.5500998622705,97.9824150908935,98.0390268331811,97.9577760143089,97.5761828672771,96.9791581842863,96.4398296781179,95.7868961748218,95.2579569218882,94.8585501327945,94.5380093295587,93.93026059466,93.2392695779335,92.5889922078532,92.1186928245689,91.5163447924192,91.1596599769468,91.348340018011,90.8478233161011,90.5142800928061,89.9937568267962,89.6119429984289,88.8845025395292,88.5418681111435,87.993695282268,87.3239575193196,87.2285570602364,86.8675053944082,86.7602358615352,86.3267423807709,86.1624291562941,86.0645240208513,85.65451484317,85.9694961875588,85.6169274210954,85.4528318390668,85.1299377299681,84.7557754983907,84.4785406271247,84.1734393410118,83.8511563885835,83.4800714660548,83.7473375878902,83.7477629679509,83.3116347690745,82.9323738652191,82.4055836275853,82.1096847522512,82.1440457615684,82.0599419052327,81.8634753518767,81.7981255721404,81.3559191180651,81.1323397315495,81.3455067787745,80.8909539895646,80.4861302767056,80.3408264079579,80.2122647257346,79.9327211970815,79.7300207375655,79.5903649866113,79.3237275086313,78.9722536526315,78.7241356366552,78.3721790184353,78.5041713771757,78.1330775339341,77.6985463391384,77.8458743105223,77.4962903002073,77.2074947107984,76.983016085862,77.2073412397917,77.0959865799955,76.9726118861839,76.9192349610842,76.7480900047829,76.4037225165176,76.1465652937669
"B409",614.220090755312,605.3199531785,489.454356686854,412.706137547145,372.074002137494,338.900265801402,314.193393859483,292.573550880759,271.267683467392,260.393496206192,243.766623845867,227.836581434153,216.65719376753,207.330334322088,197.766575487811,190.330094738436,182.691579940142,176.714896273432,170.02653830553,165.368598670668,161.87332513042,157.484266848454,152.700522497973,149.513560138675,147.479685841854,144.092005312142,140.458834349087,137.106762204783,134.420162511812,132.2984447874,129.838210893268,128.108224119865,126.767881074194,125.764500689839,124.280828902488,122.815414622439,121.188884011836,119.497148861901,117.977793017247,116.05480450439,114.680132414021,113.585518471865,112.498602857226,110.876970853125,110.135569482167,109.142966918425,107.613226627678,107.079626416278,105.766110254052,105.036161257103,103.872592985489,103.048905404336,102.192627697928,101.296584924601,100.246573157783,99.3483430372135,98.480191023108,98.2828552416445,97.4996912940394,98.2510834827216,97.9093018595435,96.8366769067675,96.1224534437015,95.5532807862081,94.8501570318532,94.266776095724,93.5075188352918,93.4184488474267,93.0638385407193,92.6993561560393,92.0645813368013,91.1620410685648,90.4468829665637,89.8882542235529,89.3641016870075,88.8789637025983,88.4068411421698,87.5720066959569,87.075588157676,87.9889235751856,87.3175923591864,87.088846324091,86.9323847461838,86.3811591284182,85.9825044986767,85.5860801561347,85.6801199068836,85.2896430380778,84.6701993100267,84.2136543349338,83.7056418675692,83.6358581169684,83.4008519935595,83.039952237773,82.4048867954455,81.9558543454518,81.5423708213977,81.7432857898636,81.6331393831873,81.809428412641,81.3564218517795,81.3538947153941,80.8807739305058,80.625347769662,80.8623368011789,80.5507324263609,80.5084314626944,80.3765590379281,80.112714050405,79.8222693985816,79.5503437551325,79.1647161188191,78.6127544130599,78.2755583900981,78.0256646273861,77.9395514119408,77.5506550040838,77.378613726696,77.0573463352958,76.8231024869886,76.6980387399807,76.629561081732,76.3488613162289,75.9607527179628,75.6421746803566,75.3344351161822,75.1997876309903,74.8788941344083,74.575117277749,74.4814460063746,74.0408416418223,74.0835348716987,73.8601467797584,73.5759093352662,73.7714970235193,73.6496085091828,73.3999359270075,73.1711287955237,72.8376113458846,73.0216491882987,72.7321242758052,72.8111746698241,72.6766525694241,72.4041502251436,72.1522772326596,72.1822731520751,72.0111127569496,71.8952395755263,71.5568401972657
"B410",639.871049743872,578.444360810203,488.831418470606,432.228590121208,379.577270881306,353.134015761626,316.588769069307,295.563827259658,275.225140332188,255.883879527766,240.329061887205,226.409472586055,220.66120292211,213.162399450291,207.816503017431,201.400535551323,198.301825643724,191.724226079751,185.919406334566,180.176099924365,173.705846687379,168.997773423667,164.89005501641,160.533750564256,157.2097889017,153.482819232139,149.295639024479,146.267537352773,144.168308352658,141.380937175831,138.2099247805,136.669512269696,134.490973355811,132.735989003435,132.154731050918,130.246422413927,127.966588943105,126.859091179718,125.437441371531,124.026924170919,123.141179612734,121.169151389489,119.683450917989,118.116687977756,117.447614999564,116.001168635246,114.324462916473,113.386564011379,111.711719203535,110.463064117055,109.847436150813,108.462699708482,107.754824596659,106.946712698253,105.941864644919,104.669351967543,103.621683863009,102.565100157733,102.055024035479,102.303338189883,101.2266925865,100.376612806054,99.2583029656145,98.6107487596078,97.7742714658225,97.2943752232807,96.2412139960347,95.5815667565725,95.0040846813918,94.6081692084031,94.0040479449997,93.7824834422025,93.0068998104309,92.2615766204237,91.6139542160293,91.9147996766287,91.3875615826185,90.8500019515449,90.1313350008998,90.0035221117789,89.400424095166,88.9181553585992,88.3889695250077,87.9252226797164,87.5084174557385,87.0925075896447,86.6930117848845,86.2497880215244,85.6455725779486,85.3862663743789,84.9700080015026,84.5692379079604,84.119961123793,83.6391194651278,83.5739009470466,82.9309404691499,83.1092225606529,82.7155917369878,82.413157218216,82.0599938022877,81.714591644101,81.949236226948,81.8256964094318,81.2907682019199,81.2698259346543,80.8904574303743,80.4658994430079,80.5192862645037,80.2278213421913,80.2443822715619,79.6959740253817,79.3113943245795,79.0163654521253,78.8403693253619,78.9488312492269,78.4331715142682,78.456177479267,78.0439567758608,78.0618062888946,77.6613597736759,77.1894469350364,76.9705049748746,76.6871130542065,76.4857438906083,76.0899020284461,75.8087110355327,75.5460949854052,75.417933470432,75.2599256490789,75.1416662480114,74.89469265804,74.604818499047,74.5014475734943,74.1597264100314,73.7557351037717,73.6390287336209,73.2977833115412,73.0521876380087,73.1041951335302,72.9261764122361,72.6519487672049,72.4076878076773,72.2953433192956,72.1824321399389,72.1141549948893,71.8663708121583,71.5366932933911,71.2661489526119,71.3616725041344
"B411",641.845755701444,621.733328616045,508.468210948556,433.302181570421,381.922994557877,353.806181646662,321.902239318388,291.586079821517,270.767485892373,253.211610596162,242.048697807358,227.885602348619,219.391183008183,209.040948144451,199.923383263001,193.704821723075,186.382456267664,180.298066788487,175.072226382226,169.735824418744,166.530055127882,162.96721693054,159.072239839402,154.19736860459,149.683389283039,146.181898822942,143.201824258384,140.290797548418,137.424441006102,135.998513468513,134.062965924099,131.727217965382,129.505800044486,128.124621301303,126.548298463605,125.501986479652,123.141445132531,122.849725872278,122.431416090029,120.316116990101,118.689090119315,116.873267693183,116.205439756362,114.821213900381,113.325634841212,111.891144469681,110.975558937509,109.820765841718,108.677256849386,107.449747715325,106.342832641655,105.295460641267,104.954870842466,104.441166992111,103.576793766893,103.081535854323,103.545370579653,103.168026001523,102.193969974177,101.305921067735,100.132583213772,99.394724832755,98.5099667419853,97.5571991705857,96.8660597164102,95.9318819622742,94.9334399273992,94.2401925246384,93.2261248889954,92.7328524962902,92.3122848711081,92.14937621052,91.7386541993541,91.5936313493062,90.9620530119788,90.4556943743444,89.8033250790623,89.098438194298,88.6292631506808,88.4756123000709,87.9357990553132,88.3858178062494,87.9447616356391,87.3847736642925,87.0749781451554,86.5827505280525,86.219701171753,85.7738174177582,85.1005884944321,84.4067486774643,83.7208659911455,83.4328797421019,82.7657237674187,82.3147728122102,81.9823313536596,81.671227075593,81.4792171409518,81.0398346445739,81.1260133525592,80.937324957708,80.4221790063049,79.9722717162868,79.5765613948774,79.3593101391281,79.4344062624961,79.1440386553615,78.6469570236389,78.3033890405324,77.9570567274292,77.6033218987064,77.4561080684923,77.1986561805336,76.9188684271163,76.9956007351434,76.6816900330013,76.4250226765969,76.2102925263009,76.0719574360002,75.7592956058572,75.729507383803,75.4334117116628,75.3113039314118,74.9936714646616,74.919806022237,74.8216243259417,74.5344975389395,74.0704359282108,74.0456480638369,74.3662282494736,74.0711438084848,74.2503102724359,73.8949159735169,73.6237559661906,73.3117045098535,72.9734565943513,72.7857674367609,73.3265026711892,72.9859978599065,72.5964667888915,72.2733558850407,72.1300363155309,72.0457348948412,71.887332411524,71.5747209206971,71.3802214688808,71.3039009060369,71.0565845872126,70.8496304111058,70.7078963915714
"B412",619.671543324728,580.986019557514,475.198902169699,412.142048045657,358.327511477482,336.046688232109,311.574444617831,288.539916375251,268.821414526872,251.17560664688,235.52748083599,229.07335641196,216.49662134045,208.498604242153,198.937827634637,192.246986790215,186.274032261905,181.929504777656,174.804255796351,169.023229470402,165.22275837565,160.708681941564,157.10274893801,152.532580069581,148.50052325051,145.564500589262,142.310624924873,139.256769844864,135.502802956412,132.6618636004,131.202927301988,129.332123185436,126.641188952567,124.185058438758,121.697838059891,120.299036322831,118.494717534751,117.193352176043,115.469293505458,114.470604934414,113.611934747655,112.152791138114,111.143730738333,110.331917119193,109.546179238587,107.974045742224,106.757364004175,105.672414603851,105.309271644809,104.380376712501,103.330632656405,102.359764092824,101.480944012034,102.194296690062,101.417066813158,100.665368031691,99.6208647684801,100.041424794581,99.2490437764555,98.0381156634071,96.9051340725328,96.2794023052719,95.5313685760095,95.3891564832209,94.6831687366651,94.373124919845,93.604151301923,92.8736929502394,92.1666602861615,91.1566200570824,90.3731232551624,89.7033243943054,90.6811661531445,90.0973934407717,89.5624417050816,89.095392123867,88.4329692475717,88.5916972443761,88.6438028560379,87.9296205073857,87.2196897034967,86.917958056561,86.4625218122514,85.8356617034856,85.2508444417978,84.5951531217793,84.1535484191449,83.7574568284884,83.3108667572174,82.7894505235174,82.0959923824218,82.1241404243164,81.7934535930774,81.3000720304935,81.0570413680854,80.6117653543178,80.1494421392281,79.8645548298575,79.4811157476263,79.2282412969242,78.96684665948,78.7497636965511,78.3452004008695,78.1234644756939,77.7614025017152,77.3687108889077,76.9756273915801,76.7619818734962,76.5518895412938,76.2956233489484,75.9813208088499,75.5218525142089,75.1128656612133,75.286800698272,75.1383735724062,75.0917940342742,74.7569698402027,74.3790216595178,74.0824644222535,73.7342213405281,73.5608174909046,73.2326879789577,73.3895751150594,73.4306774652661,73.1161711705671,72.8473613363252,72.6231287991022,72.4901870873478,72.4595349636335,72.2822455396916,72.0227921226613,71.7488662099829,71.4050803183723,71.2090641338105,71.0225370655201,70.8875683557952,70.9258549479275,71.1102030996942,70.8233507062943,70.6015885765572,70.6970320269435,70.4759807924894,70.3668324551458,70.3656750955211,70.1183052559938,69.8191433249263,69.528186758006,69.2716470446198,69.291927394114
"B413",573.212267008563,596.608493352674,477.233288575364,418.127823429219,378.336312106059,340.870065417834,311.999444663775,283.340381782684,260.939466519454,242.046769593934,232.726054925937,219.073059439025,208.875689153605,201.971842086194,191.617228368113,187.37644092997,180.383541712214,174.001592465847,170.569785419494,167.587498734671,163.395366398014,159.363032395263,155.463075398466,151.328468812627,148.056669536887,144.856526303447,141.828532014363,139.058596271652,135.861097036509,133.638544000215,132.928477292221,130.955440548984,128.94961187802,127.488197696196,126.615120678331,124.393876290678,122.75073437663,121.327249581225,119.516753470374,117.963918571426,117.419522783532,116.415470281975,115.018775206429,114.321755216504,113.639018302096,112.550597004649,111.267006599151,109.901594976175,109.229562954325,107.708834843699,106.532316841412,105.48648682749,104.215054489452,104.064899169246,102.897655364216,103.451985284152,103.143628401626,102.525288552688,101.48358293172,100.396253133891,99.4362023117285,98.623318432571,97.9828631051054,97.3716726149754,96.619355417834,96.5366639161129,95.5396400491434,94.5133803092297,94.2534167548995,93.5045536163283,93.0806270473841,92.2791310791369,91.6401560715321,91.2645421881936,90.6192786728504,90.0988223762826,89.4168263434508,89.2761487451065,88.6658572065643,88.1269843456183,87.7045330813146,87.4500372490142,87.2651277811118,87.3440404298817,86.8249065301704,86.3605838986967,85.8537558065765,85.4465389023851,85.0933305298736,84.5748935068261,84.3325364548715,83.939752740523,83.7313544963215,83.4351668726091,82.9732101952999,83.5293272104845,83.0370528442153,82.517077809734,82.2391802190569,81.6581249713616,81.2960297857813,80.7848319620234,81.0046396794352,80.9684631335975,80.6536820214721,80.3772646509371,80.1536588009352,80.0043207167863,80.0966274452313,79.7434119680865,79.2236416462311,78.9383672410985,78.434868307877,78.1783189635009,77.953440518293,77.6291844094757,77.3510052363381,77.4846119060864,77.2402966311868,76.9033707144325,76.8163300811029,76.7539568387712,76.4121151917408,76.0331342252543,76.0625300227345,75.8386876784308,75.3629172296764,75.0795111400898,74.9940415757415,74.7402595838288,74.4774577192302,74.3535371335459,74.3330204094002,74.2586702754084,73.9387460188269,73.6234532748161,73.4997165001248,73.2360014569913,73.168152505198,73.2230298531892,73.2778174328022,73.2477106749641,73.0518716552736,72.7248320604985,72.5802528302864,72.3805532373932,72.1287625551415,71.9126141258206,71.9456381283663
"B414",656.876758186927,653.319420735371,525.896618827303,454.92252203904,393.251877245133,359.722289980678,334.061499864442,310.468734321555,288.418033895717,265.263299247366,249.015394452781,234.273696780962,221.883732963408,212.797328366906,207.770493426445,202.163840837354,197.762613026085,190.553949098776,184.680745911886,180.608232726618,175.61468688041,170.646359652707,166.828271410708,162.649196650626,158.966505092903,154.413033150226,152.182617975055,148.509482699706,145.791426811222,143.469131469233,141.011511419841,138.467504139454,136.121987400433,133.31472232398,131.713607732346,128.821793531983,126.913478031757,125.61948366123,123.79339193331,121.636342836063,120.053270411865,118.212971888753,117.571587246171,116.590024587792,117.486120604233,116.518741231249,115.174091620072,114.143996102553,112.486909753326,111.424968167232,110.047646379746,109.193814683783,108.068925937257,107.343855108575,106.460636008112,105.549794553785,104.678127864186,104.634283410686,103.969727450347,102.970622952913,102.26747098832,101.513259986376,100.870232443821,100.418587145728,99.3053708883624,98.6685463651354,97.8722409462253,97.3847206461155,97.0000772098801,97.1582877850343,96.1070847572731,95.4209810815956,94.6051752910918,93.7656420148959,93.4003657519728,92.8739628888671,92.1624577691586,91.2523283617404,91.0574558400955,91.2521889255193,90.7525492445873,90.1315686807726,89.5597334267876,89.1258605248428,88.5752936161179,88.1981895302821,87.6636546807771,87.180115653713,87.2929100261784,86.8183244608075,86.48156205987,85.9652956411793,85.5336474722047,85.331459073764,84.9688719189153,84.4714457333649,84.2445783992844,84.0281161927066,83.6597825179494,83.3540387752935,82.9317368990547,82.599771094818,82.6375576553103,82.4330105791248,82.081965172292,81.7234988554238,81.7268539076371,81.4340366894875,81.1007594539278,80.7908901381482,80.3549837089207,80.0941079842463,79.8243403334969,79.3528673736313,79.0881763368188,78.9658709418722,78.4438870019044,78.2407361138608,78.1261760238476,77.63232119576,77.3840891860241,77.5141398182362,77.2405034964425,76.9567191515996,77.0140101128568,76.6896336960099,76.4978788537243,76.1330872254315,75.8495681925082,75.6672772952671,75.3400435681786,75.098899788733,74.8672215400851,74.5294186748861,74.183356278421,73.9813434617337,73.6754303507246,73.6374200926643,73.2941378570049,72.9206418759731,72.5816951137291,72.2041423393944,71.9393088971972,71.6928267591302,71.3172836307926,71.352353522119,71.3136285620469,71.1994471482971,70.9499419845522
"B415",625.777253255754,630.205305293675,503.313305899943,440.665312008629,390.391828520308,352.329720636285,326.443949243382,299.624362495074,280.856318719008,262.313085283589,245.547829518658,237.483766671914,225.662680661303,216.58416808971,209.872686846463,200.997671913159,191.135357550636,185.324221247304,179.09598761047,173.173571296196,168.634061441573,164.058508180039,158.779689911955,154.776712106459,152.037265731747,150.1581932452,147.514235355639,145.012070862714,142.177472890232,139.758013467838,137.826740756875,136.344108137444,134.689161383505,132.084998053477,130.391439624053,127.949812355399,125.51724235274,124.968718495699,123.361850295848,121.547429719191,120.563630484922,119.161426923051,117.355967111193,115.99688829172,115.203891819897,114.572802317633,113.349969097168,112.277706861764,111.279256912584,109.885659661259,109.251443861979,108.061738599702,106.934683268281,106.120061239798,104.783255364358,103.869450070321,103.050966728712,102.497895968253,102.07963725763,101.83074007528,101.674860314769,101.115904560611,100.310349856015,99.7137252641555,98.6372635868728,98.0970464297095,97.1774462498891,96.5092304126422,95.993089324896,95.6408959007852,95.1398102951792,94.5004797946374,93.9908131219538,93.4127374641183,92.6657023611529,92.04857060692,91.5154403520758,91.7296889073049,91.174772554411,91.0666803123207,90.9124008298918,90.6512706427476,90.0195237028019,89.4340087723431,88.9065597727013,88.4438676928374,87.9408617300009,87.2782660743521,86.8317263310151,86.4838119142041,86.1064563655392,85.4810946591039,85.139112629851,84.7170588946099,84.1483086434569,83.4897141056449,83.6235978741019,83.3351435742975,83.0362749572898,82.5407225136519,82.1343243546929,81.5638615311622,81.1885546868972,80.7575342307051,80.3994429819217,80.3438154276965,80.1531172644216,79.8876984981545,79.5490884079669,79.1289701236665,78.7010757248731,78.3246490397168,78.394303830747,77.9509895669638,77.5832831175913,77.6056591157403,77.3315674314163,77.1414240344437,76.9532699607648,76.545158962765,76.1904930049573,76.3540567923293,75.9120342915542,75.9846716626164,76.0023112766241,75.6972522336915,75.585803173567,75.2278817988283,75.1918103417506,74.8996506259429,74.8906207838181,74.8758671883404,74.745954223241,74.3199444933537,73.9989914486449,73.5783008460473,73.5805179795181,73.3167320961072,73.0966547581822,72.9630864185716,72.8850388930677,72.8963988092649,72.9623732432637,72.7845256483073,72.5661354093658,72.4108678709204,72.1568924988078,72.2096276572877,72.0006658309955
"B416",617.088572677837,660.714952850752,521.660337882894,439.502109877982,388.343145916309,354.253132262717,329.288152290523,301.297662320541,282.341969139569,262.915547743929,246.566526804715,236.064058040314,224.544921120987,218.842521263174,208.04311671941,200.372801528067,193.803429292636,187.077329095556,179.479561651438,173.714593330105,168.803559635382,164.064376498183,160.279825432762,157.155369760212,154.348995531118,151.128348580232,148.2816420607,145.121927282102,142.454056616644,139.80590197844,138.601693860217,135.682339582117,134.038556949499,132.704266473049,130.678192747104,128.673506172227,127.343584225611,125.721046478017,123.920855556464,122.766935809418,121.339975411414,120.631728783221,118.92251545011,117.228837753174,115.563517220044,114.325919824112,113.440101501792,112.593563127401,111.518726147336,110.35101628276,110.321204997003,109.265347375827,108.10959074746,107.718036356734,107.00565561963,106.074050204882,105.368919308425,104.261691627636,104.808253520179,103.976685894387,103.281407018733,102.681244080473,102.168071554351,101.114598854318,100.053272358611,99.729701183385,99.243741603039,98.5196106004284,97.7183816845033,98.5466097515542,97.5277204441539,96.4587118932503,95.6431359941714,94.9143419521567,94.0965267974634,93.4168581665273,92.8755242662092,92.5524797659826,91.9525951436336,91.8386866252486,91.9538878917848,91.2673784988927,91.1156170506204,90.3436808969812,89.7046577631812,89.3189760086645,88.8847301585444,88.3981384749647,87.7967497220614,87.5117030634182,87.1285599776151,87.0979136144683,86.3927215577217,85.9156597825872,85.4650130145864,85.1541203768848,84.7133454212821,84.4628529789184,84.0595926608215,83.5923067810704,83.0633143476632,82.6934204540461,82.5246294197306,81.8990277443126,81.4265447788254,80.8915041401945,80.499155078965,80.6229976809268,80.0777731813659,79.6834963228493,79.2548587825371,79.2587694676916,78.8339142810143,78.9783673052434,78.6982073455087,78.4967455305438,78.1851340601527,77.8078698119736,77.7681935447869,77.4350585300045,77.0395568495866,76.8227217860551,76.5018866517109,76.0126733233463,75.6029172691495,75.2161886039571,75.0839627753284,75.1561605625563,74.798322489753,74.5893491356699,74.4552591475273,74.5573056928586,74.3857964703289,74.1843305807872,74.2725628766417,74.2136173514169,74.1214546857932,73.8705684237409,73.5168157736549,73.4539712199285,73.2946171484425,73.2287472714968,73.2538891898339,72.9669699060503,72.7251660483691,72.7715255176014,72.4898289855856,72.2894386786163,72.3288079393406
"B417",668.221695144026,668.81561268205,546.641585105268,454.047296751461,397.378908479992,362.944242986298,325.808257873381,301.962770081228,283.017093015592,263.240728303169,250.089881447613,235.881477691665,226.592587149883,219.044825544571,208.240567430836,202.491456622401,198.040052143962,191.289653285068,185.086123155981,180.276234796619,175.44315487336,169.48201139544,165.234490365145,161.963241554976,157.068817469981,155.621955896263,152.992850861376,150.062348356144,146.583595848734,144.771314226747,142.98915166785,141.395300568761,138.953621711148,136.867831917585,135.229050757017,133.24937671168,131.313367402977,129.397734574073,127.723879398456,126.915619646271,125.768063672572,124.666711721448,123.319615815046,122.160087354168,120.845601375227,120.547353738116,119.054284379662,117.461749138919,116.218445635651,114.595121353359,114.046892203787,113.159507361946,112.091724030258,111.492099268655,111.062535739471,109.979599671231,108.884985462009,107.892442873674,106.735618405314,106.03512617393,105.228246792491,104.542359759662,103.795823736777,102.877396228679,102.003867845776,101.476480734012,100.496501274652,99.8064328831806,99.2874786487398,98.7419523199522,98.2220358312356,97.4370006263308,97.1053630932641,96.1782024632974,95.3811041501024,94.6189789878233,93.9227297809658,93.3789550271824,92.6971157605247,92.3534926167416,91.8092366821102,91.1249384022649,90.6755212791919,90.1487340123006,89.7379526188026,89.6255668683236,88.8738101092057,88.4104076843106,87.754308854791,87.451189275356,87.1614789111146,87.5030710868032,87.5664496130759,87.2743143926576,86.8622957354055,86.3496702837222,85.6957370621301,85.1862792495516,85.2075931024157,84.882144203019,84.4681044228124,84.3296955322575,84.0120904420141,83.856317991923,83.9031179914576,83.3914591234229,83.2173352380283,82.6632444161524,82.3659512465561,82.0784895384067,81.6156344576174,81.8899984501264,82.1577839108618,81.882853554126,81.6000831080491,81.2055345191739,80.9461119868328,80.7360536091764,80.5338461745615,80.5423393345984,80.347588911052,80.253314405719,80.1718510542428,79.8216798033735,79.4937467288513,78.9990150669301,78.5344224275154,78.3473848691284,78.0120871105604,77.8452564305219,77.4718618770905,77.0530970942455,76.8012747899792,76.4837064005768,76.1916900146411,75.9511607201517,75.7828182386162,75.5497490634384,75.3218580991988,75.0378213658058,74.8308594967352,74.8543226948384,74.5502199330474,74.2608504703683,73.9452954848439,73.842588915368,73.6375785867806,73.5593237793372,73.2879763428293
